# matchedfilter CPU COST table -- FDR and batch-aware relative costs
# format cost-fd-pairs-v1
# cpu     AMD RYZEN AI MAX+ 395 w/ Radeon 8060S
# commit  4c2706e
# Warm public-API cost relative to the widest band for this profile and shape.
# The reference-profile gate model computes accuracy independently.
# U=2 and K=8 are retained as configuration metadata; taps are inert.
# COST n band U K snr fd pairs f beff relative_cost
COST 131072 16384 2 8 6.50 0.001 512 0.845646 8515.006 2.329670
COST 131072 32768 2 8 6.50 0.001 512 0.940342 10452.859 0.864990
COST 131072 65536 2 8 6.50 0.001 512 1.000000 11804.351 1.000000
COST 131072 2048 2 8 6.50 0.001 512 0.244680 1346.831 2.616722
COST 131072 4096 2 8 6.50 0.001 512 0.588141 3276.857 2.713927
COST 131072 8192 2 8 6.50 0.001 512 0.805819 5460.169 2.492832
COST 131072 16384 2 8 6.50 0.001 512 0.916724 6964.047 0.608178
COST 131072 32768 2 8 6.50 0.001 512 0.972240 7818.850 0.479648
COST 131072 65536 2 8 6.50 0.001 512 1.000000 8269.841 1.000000
COST 131072 2048 2 8 6.50 0.001 512 0.334152 1456.527 2.750862
COST 131072 4096 2 8 6.50 0.001 512 0.698534 3302.182 2.577825
COST 131072 8192 2 8 6.50 0.001 512 0.883560 4943.763 0.927289
COST 131072 16384 2 8 6.50 0.001 512 0.958440 5786.452 0.260353
COST 131072 32768 2 8 6.50 0.001 512 0.988192 6148.706 0.466557
COST 131072 65536 2 8 6.50 0.001 512 1.000000 6296.317 1.000000
COST 131072 2048 2 8 6.50 0.01 512 0.101363 1161.495 2.073029
COST 131072 4096 2 8 6.50 0.01 512 0.330517 3133.156 2.112087
COST 131072 8192 2 8 6.50 0.01 512 0.556820 6433.428 2.097565
COST 131072 16384 2 8 6.50 0.01 512 0.739558 10405.039 2.163405
COST 131072 32768 2 8 6.50 0.01 512 0.884753 14510.533 1.169216
COST 131072 65536 2 8 6.50 0.01 512 1.000000 18388.750 1.000000
COST 131072 2048 2 8 6.50 0.01 512 0.165475 1248.868 2.676156
COST 131072 4096 2 8 6.50 0.01 512 0.461394 3219.569 2.651305
COST 131072 8192 2 8 6.50 0.01 512 0.695493 5977.928 2.695466
COST 131072 16384 2 8 6.50 0.01 512 0.845646 8515.006 1.100921
COST 131072 32768 2 8 6.50 0.01 512 0.940342 10452.859 0.514853
COST 131072 65536 2 8 6.50 0.01 512 1.000000 11804.351 1.000000
COST 131072 2048 2 8 6.50 0.01 512 0.244680 1346.831 2.550484
COST 131072 4096 2 8 6.50 0.01 512 0.588141 3276.857 2.681777
COST 131072 8192 2 8 6.50 0.01 512 0.805819 5460.169 0.899294
COST 131072 16384 2 8 6.50 0.01 512 0.916724 6964.047 0.273117
COST 131072 32768 2 8 6.50 0.01 512 0.972240 7818.850 0.461353
COST 131072 65536 2 8 6.50 0.01 512 1.000000 8269.841 1.000000
COST 131072 2048 2 8 6.50 0.01 512 0.334152 1456.527 2.498099
COST 131072 4096 2 8 6.50 0.01 512 0.698534 3302.182 1.900331
COST 131072 8192 2 8 6.50 0.01 512 0.883560 4943.763 0.230998
COST 131072 16384 2 8 6.50 0.01 512 0.958440 5786.452 0.203171
COST 131072 32768 2 8 6.50 0.01 512 0.988192 6148.706 0.421378
COST 131072 65536 2 8 6.50 0.01 512 1.000000 6296.317 1.000000
COST 16384 256 2 8 5.00 0.0001 512 0.100931 144.827 0.646945
COST 16384 512 2 8 5.00 0.0001 512 0.330217 391.221 0.636971
COST 16384 1024 2 8 5.00 0.0001 512 0.556698 803.890 0.653646
COST 16384 2048 2 8 5.00 0.0001 512 0.739514 1300.471 0.719749
COST 16384 4096 2 8 5.00 0.0001 512 0.884740 1813.739 0.803887
COST 16384 8192 2 8 5.00 0.0001 512 1.000000 2298.558 1.000000
COST 16384 256 2 8 5.00 0.0001 512 0.164845 155.728 0.632418
COST 16384 512 2 8 5.00 0.0001 512 0.461047 402.049 0.637425
COST 16384 1024 2 8 5.00 0.0001 512 0.695380 747.028 0.651656
COST 16384 2048 2 8 5.00 0.0001 512 0.845613 1064.289 0.716102
COST 16384 4096 2 8 5.00 0.0001 512 0.940334 1306.576 0.790947
COST 16384 8192 2 8 5.00 0.0001 512 1.000000 1475.533 1.000000
COST 16384 256 2 8 5.00 0.0001 512 0.243860 167.954 1.018934
COST 16384 512 2 8 5.00 0.0001 512 0.587781 409.249 1.027786
COST 16384 1024 2 8 5.00 0.0001 512 0.805726 682.375 1.048474
COST 16384 2048 2 8 5.00 0.0001 512 0.916701 870.462 1.145701
COST 16384 4096 2 8 5.00 0.0001 512 0.972236 977.344 1.100622
COST 16384 8192 2 8 5.00 0.0001 512 1.000000 1033.727 1.000000
COST 16384 256 2 8 5.00 0.0001 512 0.333179 181.648 1.630885
COST 16384 512 2 8 5.00 0.0001 512 0.698196 412.464 1.652235
COST 16384 1024 2 8 5.00 0.0001 512 0.883490 617.877 1.671293
COST 16384 2048 2 8 5.00 0.0001 512 0.958427 723.286 1.490559
COST 16384 4096 2 8 5.00 0.0001 512 0.988190 768.584 0.859032
COST 16384 8192 2 8 5.00 0.0001 512 1.000000 787.039 1.000000
COST 16384 256 2 8 5.00 0.001 512 0.100931 144.827 0.641683
COST 16384 512 2 8 5.00 0.001 512 0.330217 391.221 0.650495
COST 16384 1024 2 8 5.00 0.001 512 0.556698 803.890 0.658704
COST 16384 2048 2 8 5.00 0.001 512 0.739514 1300.471 0.715606
COST 16384 4096 2 8 5.00 0.001 512 0.884740 1813.739 0.793633
COST 16384 8192 2 8 5.00 0.001 512 1.000000 2298.558 1.000000
COST 16384 256 2 8 5.00 0.001 512 0.164845 155.728 0.773014
COST 16384 512 2 8 5.00 0.001 512 0.461047 402.049 0.771174
COST 16384 1024 2 8 5.00 0.001 512 0.695380 747.028 0.798137
COST 16384 2048 2 8 5.00 0.001 512 0.845613 1064.289 0.863896
COST 16384 4096 2 8 5.00 0.001 512 0.940334 1306.576 0.921126
COST 16384 8192 2 8 5.00 0.001 512 1.000000 1475.533 1.000000
COST 16384 256 2 8 5.00 0.001 512 0.243860 167.954 1.466476
COST 16384 512 2 8 5.00 0.001 512 0.587781 409.249 1.481159
COST 16384 1024 2 8 5.00 0.001 512 0.805726 682.375 1.483461
COST 16384 2048 2 8 5.00 0.001 512 0.916701 870.462 1.511504
COST 16384 4096 2 8 5.00 0.001 512 0.972236 977.344 1.047535
COST 16384 8192 2 8 5.00 0.001 512 1.000000 1033.727 1.000000
COST 16384 256 2 8 5.00 0.001 512 0.333179 181.648 1.815668
COST 16384 512 2 8 5.00 0.001 512 0.698196 412.464 1.832962
COST 16384 1024 2 8 5.00 0.001 512 0.883490 617.877 1.756750
COST 16384 2048 2 8 5.00 0.001 512 0.958427 723.286 1.056372
COST 16384 4096 2 8 5.00 0.001 512 0.988190 768.584 0.705681
COST 16384 8192 2 8 5.00 0.001 512 1.000000 787.039 1.000000
COST 16384 256 2 8 5.00 0.01 512 0.100931 144.827 0.718228
COST 16384 512 2 8 5.00 0.01 512 0.330217 391.221 0.719374
COST 16384 1024 2 8 5.00 0.01 512 0.556698 803.890 0.736389
COST 16384 2048 2 8 5.00 0.01 512 0.739514 1300.471 0.787101
COST 16384 4096 2 8 5.00 0.01 512 0.884740 1813.739 0.865638
COST 16384 8192 2 8 5.00 0.01 512 1.000000 2298.558 1.000000
COST 16384 256 2 8 5.00 0.01 512 0.164845 155.728 1.200246
COST 16384 512 2 8 5.00 0.01 512 0.461047 402.049 1.226866
COST 16384 1024 2 8 5.00 0.01 512 0.695380 747.028 1.231564
COST 16384 2048 2 8 5.00 0.01 512 0.845613 1064.289 1.311122
COST 16384 4096 2 8 5.00 0.01 512 0.940334 1306.576 0.978718
COST 16384 8192 2 8 5.00 0.01 512 1.000000 1475.533 1.000000
COST 16384 256 2 8 5.00 0.01 512 0.243860 167.954 1.871287
COST 16384 512 2 8 5.00 0.01 512 0.587781 409.249 1.888596
COST 16384 1024 2 8 5.00 0.01 512 0.805726 682.375 1.789591
COST 16384 2048 2 8 5.00 0.01 512 0.916701 870.462 1.221612
COST 16384 4096 2 8 5.00 0.01 512 0.972236 977.344 0.771329
COST 16384 8192 2 8 5.00 0.01 512 1.000000 1033.727 1.000000
COST 16384 256 2 8 5.00 0.01 512 0.333179 181.648 2.032154
COST 16384 512 2 8 5.00 0.01 512 0.698196 412.464 2.044917
COST 16384 1024 2 8 5.00 0.01 512 0.883490 617.877 1.142891
COST 16384 2048 2 8 5.00 0.01 512 0.958427 723.286 0.551233
COST 16384 4096 2 8 5.00 0.01 512 0.988190 768.584 0.550056
COST 16384 8192 2 8 5.00 0.01 512 1.000000 787.039 1.000000
COST 16384 256 2 8 5.50 0.0001 512 0.100931 144.827 0.660396
COST 16384 512 2 8 5.50 0.0001 512 0.330217 391.221 0.671563
COST 16384 1024 2 8 5.50 0.0001 512 0.556698 803.890 0.680576
COST 16384 2048 2 8 5.50 0.0001 512 0.739514 1300.471 0.749585
COST 16384 4096 2 8 5.50 0.0001 512 0.884740 1813.739 0.843523
COST 16384 8192 2 8 5.50 0.0001 512 1.000000 2298.558 1.000000
COST 16384 256 2 8 5.50 0.0001 512 0.164845 155.728 0.968152
COST 16384 512 2 8 5.50 0.0001 512 0.461047 402.049 0.969836
COST 16384 1024 2 8 5.50 0.0001 512 0.695380 747.028 0.979210
COST 16384 2048 2 8 5.50 0.0001 512 0.845613 1064.289 1.073934
COST 16384 4096 2 8 5.50 0.0001 512 0.940334 1306.576 1.154510
COST 16384 8192 2 8 5.50 0.0001 512 1.000000 1475.533 1.000000
COST 16384 256 2 8 5.50 0.0001 512 0.243860 167.954 1.714443
COST 16384 512 2 8 5.50 0.0001 512 0.587781 409.249 1.735398
COST 16384 1024 2 8 5.50 0.0001 512 0.805726 682.375 1.760884
COST 16384 2048 2 8 5.50 0.0001 512 0.916701 870.462 1.678006
COST 16384 4096 2 8 5.50 0.0001 512 0.972236 977.344 0.940146
COST 16384 8192 2 8 5.50 0.0001 512 1.000000 1033.727 1.000000
COST 16384 256 2 8 5.50 0.0001 512 0.333179 181.648 2.052836
COST 16384 512 2 8 5.50 0.0001 512 0.698196 412.464 2.064252
COST 16384 1024 2 8 5.50 0.0001 512 0.883490 617.877 1.900779
COST 16384 2048 2 8 5.50 0.0001 512 0.958427 723.286 0.760740
COST 16384 4096 2 8 5.50 0.0001 512 0.988190 768.584 0.542576
COST 16384 8192 2 8 5.50 0.0001 512 1.000000 787.039 1.000000
COST 16384 256 2 8 5.50 0.001 512 0.100931 144.827 0.702075
COST 16384 512 2 8 5.50 0.001 512 0.330217 391.221 0.707076
COST 16384 1024 2 8 5.50 0.001 512 0.556698 803.890 0.720911
COST 16384 2048 2 8 5.50 0.001 512 0.739514 1300.471 0.778920
COST 16384 4096 2 8 5.50 0.001 512 0.884740 1813.739 0.866346
COST 16384 8192 2 8 5.50 0.001 512 1.000000 2298.558 1.000000
COST 16384 256 2 8 5.50 0.001 512 0.164845 155.728 1.421870
COST 16384 512 2 8 5.50 0.001 512 0.461047 402.049 1.437672
COST 16384 1024 2 8 5.50 0.001 512 0.695380 747.028 1.457419
COST 16384 2048 2 8 5.50 0.001 512 0.845613 1064.289 1.548728
COST 16384 4096 2 8 5.50 0.001 512 0.940334 1306.576 1.125212
COST 16384 8192 2 8 5.50 0.001 512 1.000000 1475.533 1.000000
COST 16384 256 2 8 5.50 0.001 512 0.243860 167.954 1.994522
COST 16384 512 2 8 5.50 0.001 512 0.587781 409.249 2.013398
COST 16384 1024 2 8 5.50 0.001 512 0.805726 682.375 1.975834
COST 16384 2048 2 8 5.50 0.001 512 0.916701 870.462 1.126164
COST 16384 4096 2 8 5.50 0.001 512 0.972236 977.344 0.656350
COST 16384 8192 2 8 5.50 0.001 512 1.000000 1033.727 1.000000
COST 16384 256 2 8 5.50 0.001 512 0.333179 181.648 2.116783
COST 16384 512 2 8 5.50 0.001 512 0.698196 412.464 2.148558
COST 16384 1024 2 8 5.50 0.001 512 0.883490 617.877 1.153013
COST 16384 2048 2 8 5.50 0.001 512 0.958427 723.286 0.475774
COST 16384 4096 2 8 5.50 0.001 512 0.988190 768.584 0.493159
COST 16384 8192 2 8 5.50 0.001 512 1.000000 787.039 1.000000
COST 16384 256 2 8 5.50 0.01 512 0.100931 144.827 1.137008
COST 16384 512 2 8 5.50 0.01 512 0.330217 391.221 1.151402
COST 16384 1024 2 8 5.50 0.01 512 0.556698 803.890 1.167208
COST 16384 2048 2 8 5.50 0.01 512 0.739514 1300.471 1.243693
COST 16384 4096 2 8 5.50 0.01 512 0.884740 1813.739 1.058457
COST 16384 8192 2 8 5.50 0.01 512 1.000000 2298.558 1.000000
COST 16384 256 2 8 5.50 0.01 512 0.164845 155.728 1.893119
COST 16384 512 2 8 5.50 0.01 512 0.461047 402.049 1.907241
COST 16384 1024 2 8 5.50 0.01 512 0.695380 747.028 1.911605
COST 16384 2048 2 8 5.50 0.01 512 0.845613 1064.289 1.422416
COST 16384 4096 2 8 5.50 0.01 512 0.940334 1306.576 0.710482
COST 16384 8192 2 8 5.50 0.01 512 1.000000 1475.533 1.000000
COST 16384 256 2 8 5.50 0.01 512 0.243860 167.954 2.110708
COST 16384 512 2 8 5.50 0.01 512 0.587781 409.249 2.139215
COST 16384 1024 2 8 5.50 0.01 512 0.805726 682.375 1.182243
COST 16384 2048 2 8 5.50 0.01 512 0.916701 870.462 0.529625
COST 16384 4096 2 8 5.50 0.01 512 0.972236 977.344 0.495298
COST 16384 8192 2 8 5.50 0.01 512 1.000000 1033.727 1.000000
COST 16384 256 2 8 5.50 0.01 512 0.333179 181.648 2.093694
COST 16384 512 2 8 5.50 0.01 512 0.698196 412.464 1.671172
COST 16384 1024 2 8 5.50 0.01 512 0.883490 617.877 0.341444
COST 16384 2048 2 8 5.50 0.01 512 0.958427 723.286 0.249856
COST 16384 4096 2 8 5.50 0.01 512 0.988190 768.584 0.474947
COST 16384 8192 2 8 5.50 0.01 512 1.000000 787.039 1.000000
COST 16384 256 2 8 6.00 0.0001 512 0.100931 144.827 0.800551
COST 16384 512 2 8 6.00 0.0001 512 0.330217 391.221 0.779199
COST 16384 1024 2 8 6.00 0.0001 512 0.556698 803.890 0.802635
COST 16384 2048 2 8 6.00 0.0001 512 0.739514 1300.471 0.888078
COST 16384 4096 2 8 6.00 0.0001 512 0.884740 1813.739 0.990851
COST 16384 8192 2 8 6.00 0.0001 512 1.000000 2298.558 1.000000
COST 16384 256 2 8 6.00 0.0001 512 0.164845 155.728 1.785500
COST 16384 512 2 8 6.00 0.0001 512 0.461047 402.049 1.811295
COST 16384 1024 2 8 6.00 0.0001 512 0.695380 747.028 1.843567
COST 16384 2048 2 8 6.00 0.0001 512 0.845613 1064.289 1.964732
COST 16384 4096 2 8 6.00 0.0001 512 0.940334 1306.576 1.208282
COST 16384 8192 2 8 6.00 0.0001 512 1.000000 1475.533 1.000000
COST 16384 256 2 8 6.00 0.0001 512 0.243860 167.954 2.088600
COST 16384 512 2 8 6.00 0.0001 512 0.587781 409.249 2.113886
COST 16384 1024 2 8 6.00 0.0001 512 0.805726 682.375 2.062131
COST 16384 2048 2 8 6.00 0.0001 512 0.916701 870.462 0.856104
COST 16384 4096 2 8 6.00 0.0001 512 0.972236 977.344 0.538372
COST 16384 8192 2 8 6.00 0.0001 512 1.000000 1033.727 1.000000
COST 16384 256 2 8 6.00 0.0001 512 0.333179 181.648 2.034070
COST 16384 512 2 8 6.00 0.0001 512 0.698196 412.464 2.273064
COST 16384 1024 2 8 6.00 0.0001 512 0.883490 617.877 0.943121
COST 16384 2048 2 8 6.00 0.0001 512 0.958427 723.286 0.307451
COST 16384 4096 2 8 6.00 0.0001 512 0.988190 768.584 0.452214
COST 16384 8192 2 8 6.00 0.0001 512 1.000000 787.039 1.000000
COST 16384 256 2 8 6.00 0.001 512 0.100931 144.827 1.200301
COST 16384 512 2 8 6.00 0.001 512 0.330217 391.221 1.213825
COST 16384 1024 2 8 6.00 0.001 512 0.556698 803.890 1.203428
COST 16384 2048 2 8 6.00 0.001 512 0.739514 1300.471 1.280655
COST 16384 4096 2 8 6.00 0.001 512 0.884740 1813.739 1.277317
COST 16384 8192 2 8 6.00 0.001 512 1.000000 2298.558 1.000000
COST 16384 256 2 8 6.00 0.001 512 0.164845 155.728 1.986872
COST 16384 512 2 8 6.00 0.001 512 0.461047 402.049 2.034964
COST 16384 1024 2 8 6.00 0.001 512 0.695380 747.028 2.061119
COST 16384 2048 2 8 6.00 0.001 512 0.845613 1064.289 1.538447
COST 16384 4096 2 8 6.00 0.001 512 0.940334 1306.576 0.725121
COST 16384 8192 2 8 6.00 0.001 512 1.000000 1475.533 1.000000
COST 16384 256 2 8 6.00 0.001 512 0.243860 167.954 2.062825
COST 16384 512 2 8 6.00 0.001 512 0.587781 409.249 2.104553
COST 16384 1024 2 8 6.00 0.001 512 0.805726 682.375 1.434824
COST 16384 2048 2 8 6.00 0.001 512 0.916701 870.462 0.458532
COST 16384 4096 2 8 6.00 0.001 512 0.972236 977.344 0.475631
COST 16384 8192 2 8 6.00 0.001 512 1.000000 1033.727 1.000000
COST 16384 256 2 8 6.00 0.001 512 0.333179 181.648 2.014908
COST 16384 512 2 8 6.00 0.001 512 0.698196 412.464 1.893247
COST 16384 1024 2 8 6.00 0.001 512 0.883490 617.877 0.315649
COST 16384 2048 2 8 6.00 0.001 512 0.958427 723.286 0.222553
COST 16384 4096 2 8 6.00 0.001 512 0.988190 768.584 0.444755
COST 16384 8192 2 8 6.00 0.001 512 1.000000 787.039 1.000000
COST 16384 256 2 8 6.00 0.01 512 0.100931 144.827 1.931639
COST 16384 512 2 8 6.00 0.01 512 0.330217 391.221 1.920045
COST 16384 1024 2 8 6.00 0.01 512 0.556698 803.890 1.946317
COST 16384 2048 2 8 6.00 0.01 512 0.739514 1300.471 1.841738
COST 16384 4096 2 8 6.00 0.01 512 0.884740 1813.739 0.906750
COST 16384 8192 2 8 6.00 0.01 512 1.000000 2298.558 1.000000
COST 16384 256 2 8 6.00 0.01 512 0.164845 155.728 2.005519
COST 16384 512 2 8 6.00 0.01 512 0.461047 402.049 2.055921
COST 16384 1024 2 8 6.00 0.01 512 0.695380 747.028 1.636099
COST 16384 2048 2 8 6.00 0.01 512 0.845613 1064.289 0.628403
COST 16384 4096 2 8 6.00 0.01 512 0.940334 1306.576 0.479601
COST 16384 8192 2 8 6.00 0.01 512 1.000000 1475.533 1.000000
COST 16384 256 2 8 6.00 0.01 512 0.243860 167.954 1.974398
COST 16384 512 2 8 6.00 0.01 512 0.587781 409.249 1.774743
COST 16384 1024 2 8 6.00 0.01 512 0.805726 682.375 0.353549
COST 16384 2048 2 8 6.00 0.01 512 0.916701 870.462 0.244341
COST 16384 4096 2 8 6.00 0.01 512 0.972236 977.344 0.436101
COST 16384 8192 2 8 6.00 0.01 512 1.000000 1033.727 1.000000
COST 16384 256 2 8 6.00 0.01 512 0.333179 181.648 2.025255
COST 16384 512 2 8 6.00 0.01 512 0.698196 412.464 0.809326
COST 16384 1024 2 8 6.00 0.01 512 0.883490 617.877 0.111482
COST 16384 2048 2 8 6.00 0.01 512 0.958427 723.286 0.213418
COST 16384 4096 2 8 6.00 0.01 512 0.988190 768.584 0.445944
COST 16384 8192 2 8 6.00 0.01 512 1.000000 787.039 1.000000
COST 16384 256 2 8 6.50 0.0001 512 0.100931 144.827 1.434992
COST 16384 512 2 8 6.50 0.0001 512 0.330217 391.221 1.450056
COST 16384 1024 2 8 6.50 0.0001 512 0.556698 803.890 1.479503
COST 16384 2048 2 8 6.50 0.0001 512 0.739514 1300.471 1.598975
COST 16384 4096 2 8 6.50 0.0001 512 0.884740 1813.739 1.537281
COST 16384 8192 2 8 6.50 0.0001 512 1.000000 2298.558 1.000000
COST 16384 256 2 8 6.50 0.0001 512 0.164845 155.728 2.010565
COST 16384 512 2 8 6.50 0.0001 512 0.461047 402.049 2.026630
COST 16384 1024 2 8 6.50 0.0001 512 0.695380 747.028 2.058500
COST 16384 2048 2 8 6.50 0.0001 512 0.845613 1064.289 1.495771
COST 16384 4096 2 8 6.50 0.0001 512 0.940334 1306.576 0.640738
COST 16384 8192 2 8 6.50 0.0001 512 1.000000 1475.533 1.000000
COST 16384 256 2 8 6.50 0.0001 512 0.243860 167.954 2.003537
COST 16384 512 2 8 6.50 0.0001 512 0.587781 409.249 2.024163
COST 16384 1024 2 8 6.50 0.0001 512 0.805726 682.375 1.274952
COST 16384 2048 2 8 6.50 0.0001 512 0.916701 870.462 0.365801
COST 16384 4096 2 8 6.50 0.0001 512 0.972236 977.344 0.456452
COST 16384 8192 2 8 6.50 0.0001 512 1.000000 1033.727 1.000000
COST 16384 256 2 8 6.50 0.0001 512 0.333179 181.648 2.133926
COST 16384 512 2 8 6.50 0.0001 512 0.698196 412.464 2.006907
COST 16384 1024 2 8 6.50 0.0001 512 0.883490 617.877 0.274714
COST 16384 2048 2 8 6.50 0.0001 512 0.958427 723.286 0.233571
COST 16384 4096 2 8 6.50 0.0001 512 0.988190 768.584 0.469096
COST 16384 8192 2 8 6.50 0.0001 512 1.000000 787.039 1.000000
COST 16384 256 2 8 6.50 0.001 512 0.100931 144.827 1.934494
COST 16384 512 2 8 6.50 0.001 512 0.330217 391.221 1.929918
COST 16384 1024 2 8 6.50 0.001 512 0.556698 803.890 2.001505
COST 16384 2048 2 8 6.50 0.001 512 0.739514 1300.471 2.041294
COST 16384 4096 2 8 6.50 0.001 512 0.884740 1813.739 1.127524
COST 16384 8192 2 8 6.50 0.001 512 1.000000 2298.558 1.000000
COST 16384 256 2 8 6.50 0.001 512 0.164845 155.728 2.039267
COST 16384 512 2 8 6.50 0.001 512 0.461047 402.049 2.067505
COST 16384 1024 2 8 6.50 0.001 512 0.695380 747.028 1.892964
COST 16384 2048 2 8 6.50 0.001 512 0.845613 1064.289 0.682856
COST 16384 4096 2 8 6.50 0.001 512 0.940334 1306.576 0.481468
COST 16384 8192 2 8 6.50 0.001 512 1.000000 1475.533 1.000000
COST 16384 256 2 8 6.50 0.001 512 0.243860 167.954 2.077508
COST 16384 512 2 8 6.50 0.001 512 0.587781 409.249 2.044264
COST 16384 1024 2 8 6.50 0.001 512 0.805726 682.375 0.529698
COST 16384 2048 2 8 6.50 0.001 512 0.916701 870.462 0.233077
COST 16384 4096 2 8 6.50 0.001 512 0.972236 977.344 0.457551
COST 16384 8192 2 8 6.50 0.001 512 1.000000 1033.727 1.000000
COST 16384 256 2 8 6.50 0.001 512 0.333179 181.648 2.087663
COST 16384 512 2 8 6.50 0.001 512 0.698196 412.464 1.175061
COST 16384 1024 2 8 6.50 0.001 512 0.883490 617.877 0.120828
COST 16384 2048 2 8 6.50 0.001 512 0.958427 723.286 0.225812
COST 16384 4096 2 8 6.50 0.001 512 0.988190 768.584 0.464308
COST 16384 8192 2 8 6.50 0.001 512 1.000000 787.039 1.000000
COST 16384 256 2 8 6.50 0.01 512 0.100931 144.827 2.093895
COST 16384 512 2 8 6.50 0.01 512 0.330217 391.221 2.123680
COST 16384 1024 2 8 6.50 0.01 512 0.556698 803.890 2.116153
COST 16384 2048 2 8 6.50 0.01 512 0.739514 1300.471 1.093941
COST 16384 4096 2 8 6.50 0.01 512 0.884740 1813.739 0.559547
COST 16384 8192 2 8 6.50 0.01 512 1.000000 2298.558 1.000000
COST 16384 256 2 8 6.50 0.01 512 0.164845 155.728 2.120642
COST 16384 512 2 8 6.50 0.01 512 0.461047 402.049 2.104833
COST 16384 1024 2 8 6.50 0.01 512 0.695380 747.028 0.727524
COST 16384 2048 2 8 6.50 0.01 512 0.845613 1064.289 0.308845
COST 16384 4096 2 8 6.50 0.01 512 0.940334 1306.576 0.454444
COST 16384 8192 2 8 6.50 0.01 512 1.000000 1475.533 1.000000
COST 16384 256 2 8 6.50 0.01 512 0.243860 167.954 2.094952
COST 16384 512 2 8 6.50 0.01 512 0.587781 409.249 1.132505
COST 16384 1024 2 8 6.50 0.01 512 0.805726 682.375 0.140699
COST 16384 2048 2 8 6.50 0.01 512 0.916701 870.462 0.229295
COST 16384 4096 2 8 6.50 0.01 512 0.972236 977.344 0.463257
COST 16384 8192 2 8 6.50 0.01 512 1.000000 1033.727 1.000000
COST 16384 256 2 8 6.50 0.01 512 0.333179 181.648 2.116329
COST 16384 512 2 8 6.50 0.01 512 0.698196 412.464 0.298234
COST 16384 1024 2 8 6.50 0.01 512 0.883490 617.877 0.077154
COST 16384 2048 2 8 6.50 0.01 512 0.958427 723.286 0.229545
COST 16384 4096 2 8 6.50 0.01 512 0.988190 768.584 0.472416
COST 16384 8192 2 8 6.50 0.01 512 1.000000 787.039 1.000000
COST 2048 256 2 8 5.00 0.0001 512 0.739159 162.400 0.850638
COST 2048 512 2 8 5.00 0.0001 512 0.884636 226.640 0.902484
COST 2048 1024 2 8 5.00 0.0001 512 1.000000 287.284 1.000000
COST 2048 256 2 8 5.00 0.0001 512 0.845345 132.949 1.688034
COST 2048 512 2 8 5.00 0.0001 512 0.940269 163.291 1.369058
COST 2048 1024 2 8 5.00 0.0001 512 1.000000 184.431 1.000000
COST 2048 256 2 8 5.00 0.0001 512 0.916522 108.764 1.770626
COST 2048 512 2 8 5.00 0.0001 512 0.972200 122.156 0.901806
COST 2048 1024 2 8 5.00 0.0001 512 1.000000 129.213 1.000000
COST 2048 256 2 8 5.00 0.0001 512 0.958318 90.389 0.776449
COST 2048 512 2 8 5.00 0.0001 512 0.988172 96.068 0.573138
COST 2048 1024 2 8 5.00 0.0001 512 1.000000 98.379 1.000000
COST 2048 256 2 8 5.00 0.001 512 0.739159 162.400 1.093499
COST 2048 512 2 8 5.00 0.001 512 0.884636 226.640 1.106174
COST 2048 1024 2 8 5.00 0.001 512 1.000000 287.284 1.000000
COST 2048 256 2 8 5.00 0.001 512 0.845345 132.949 1.689113
COST 2048 512 2 8 5.00 0.001 512 0.940269 163.291 0.966087
COST 2048 1024 2 8 5.00 0.001 512 1.000000 184.431 1.000000
COST 2048 256 2 8 5.00 0.001 512 0.916522 108.764 1.017718
COST 2048 512 2 8 5.00 0.001 512 0.972200 122.156 0.654133
COST 2048 1024 2 8 5.00 0.001 512 1.000000 129.213 1.000000
COST 2048 256 2 8 5.00 0.001 512 0.958318 90.389 0.454667
COST 2048 512 2 8 5.00 0.001 512 0.988172 96.068 0.499805
COST 2048 1024 2 8 5.00 0.001 512 1.000000 98.379 1.000000
COST 2048 256 2 8 5.00 0.01 512 0.739159 162.400 1.631399
COST 2048 512 2 8 5.00 0.01 512 0.884636 226.640 0.938481
COST 2048 1024 2 8 5.00 0.01 512 1.000000 287.284 1.000000
COST 2048 256 2 8 5.00 0.01 512 0.845345 132.949 1.115041
COST 2048 512 2 8 5.00 0.01 512 0.940269 163.291 0.596767
COST 2048 1024 2 8 5.00 0.01 512 1.000000 184.431 1.000000
COST 2048 256 2 8 5.00 0.01 512 0.916522 108.764 0.504696
COST 2048 512 2 8 5.00 0.01 512 0.972200 122.156 0.514220
COST 2048 1024 2 8 5.00 0.01 512 1.000000 129.213 1.000000
COST 2048 256 2 8 5.00 0.01 512 0.958318 90.389 0.234989
COST 2048 512 2 8 5.00 0.01 512 0.988172 96.068 0.472198
COST 2048 1024 2 8 5.00 0.01 512 1.000000 98.379 1.000000
COST 2048 256 2 8 5.50 0.0001 512 0.739159 162.400 1.448609
COST 2048 512 2 8 5.50 0.0001 512 0.884636 226.640 1.375176
COST 2048 1024 2 8 5.50 0.0001 512 1.000000 287.284 1.000000
COST 2048 256 2 8 5.50 0.0001 512 0.845345 132.949 2.146648
COST 2048 512 2 8 5.50 0.0001 512 0.940269 163.291 1.096071
COST 2048 1024 2 8 5.50 0.0001 512 1.000000 184.431 1.000000
COST 2048 256 2 8 5.50 0.0001 512 0.916522 108.764 0.853954
